Box,Folder,item,accession number,Title,Play dates,Year,Written by,Director,Location,Notes,Multiplay,Non-Theatrical,era,era,height,width
6,77,1,dra037-s01-b006-f077-i01-p0030,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1382
6,77,1,dra037-s01-b006-f077-i01-p0031,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1363
6,77,1,dra037-s01-b006-f077-i01-p0032,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1385
6,77,1,dra037-s01-b006-f077-i01-p0033,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1366
6,77,1,dra037-s01-b006-f077-i01-p0034,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1385
6,77,1,dra037-s01-b006-f077-i01-p0035,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1385
6,77,1,dra037-s01-b006-f077-i01-p0036,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1385
6,77,1,dra037-s01-b006-f077-i01-p0037,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1349
6,77,1,dra037-s01-b006-f077-i01-p0038,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1455
6,77,1,dra037-s01-b006-f077-i01-p0039,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1385
6,77,1,dra037-s01-b006-f077-i01-p0040,Love's Labor's Lost,May 7,1982,William Shakespeare,Mladen Kiselov,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1385
6,77,2,dra037-s01-b006-f077-i02-p0001,The Winter's Tale,May 12-15,1982,William Shakespeare,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1662
6,77,2,dra037-s01-b006-f077-i02-p0002,The Winter's Tale,May 12-15,1982,William Shakespeare,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1662
6,77,2,dra037-s01-b006-f077-i02-p0003,The Winter's Tale,May 12-15,1982,William Shakespeare,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1662
6,77,2,dra037-s01-b006-f077-i02-p0004,The Winter's Tale,May 12-15,1982,William Shakespeare,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1678
6,78,1,dra037-s01-b006-f078-i01-p0001,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1267
6,78,1,dra037-s01-b006-f078-i01-p0002,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1328
6,78,1,dra037-s01-b006-f078-i01-p0003,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1302
6,78,1,dra037-s01-b006-f078-i01-p0004,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1322
6,78,1,dra037-s01-b006-f078-i01-p0005,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1307
6,78,1,dra037-s01-b006-f078-i01-p0006,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1325
6,78,1,dra037-s01-b006-f078-i01-p0007,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1288
6,78,1,dra037-s01-b006-f078-i01-p0008,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1330
6,78,1,dra037-s01-b006-f078-i01-p0009,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1295
6,78,1,dra037-s01-b006-f078-i01-p0010,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1329
6,78,1,dra037-s01-b006-f078-i01-p0011,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1296
6,78,1,dra037-s01-b006-f078-i01-p0012,Chicago,Nov. 13-15 & Nov. 18-21,1981,,Fran Soedner,Yale University Dramatic Association,,,,,lloyd_richards,2048,1296
6,79,1,dra037-s01-b006-f079-i01-p0001,Pleasure Bear,Sep. 30 & Oct. 1-2,1982,Erik Ehn,Diane Wynter,,,,,,lloyd_richards,2048,1565
6,79,1,dra037-s01-b006-f079-i01-p0002,Pleasure Bear,Sep. 30 & Oct. 1-2,1982,Erik Ehn,Diane Wynter,,,,,,lloyd_richards,2048,1565
6,79,2,dra037-s01-b006-f079-i02-p0002,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1382
6,79,2,dra037-s01-b006-f079-i02-p0003,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1382
6,79,2,dra037-s01-b006-f079-i02-p0004,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1382
6,79,2,dra037-s01-b006-f079-i02-p0005,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1382
6,79,2,dra037-s01-b006-f079-i02-p0006,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1340
6,79,2,dra037-s01-b006-f079-i02-p0007,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1382
6,79,2,dra037-s01-b006-f079-i02-p0008,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1382
6,79,2,dra037-s01-b006-f079-i02-p0009,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1412
6,79,2,dra037-s01-b006-f079-i02-p0010,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1412
6,79,2,dra037-s01-b006-f079-i02-p0011,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1388
6,79,2,dra037-s01-b006-f079-i02-p0012,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1388
6,79,2,dra037-s01-b006-f079-i02-p0013,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1375
6,79,2,dra037-s01-b006-f079-i02-p0014,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1410
6,79,2,dra037-s01-b006-f079-i02-p0015,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1397
6,79,2,dra037-s01-b006-f079-i02-p0016,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1384
6,79,2,dra037-s01-b006-f079-i02-p0017,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1396
6,79,2,dra037-s01-b006-f079-i02-p0018,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1388
6,79,2,dra037-s01-b006-f079-i02-p0019,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1388
6,79,2,dra037-s01-b006-f079-i02-p0020,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1388
6,79,2,dra037-s01-b006-f079-i02-p0021,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1388
6,79,2,dra037-s01-b006-f079-i02-p0022,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1393
6,79,2,dra037-s01-b006-f079-i02-p0023,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1390
6,79,2,dra037-s01-b006-f079-i02-p0024,A Doll House,Oct. 5-23,1982,Henrik Ibsen,Lloyd Richards,"""Yale  School of Drama, Yale Repertory Theatre""",Translated by Rolf Fjelde.,,,,lloyd_richards,2048,1388
6,79,3,dra037-s01-b006-f079-i03-p0001,The Bewitched,Oct. 22-30,1982,Peter Barnes,Christian Angermann,Yale School of Drama,,,,,lloyd_richards,2048,1693
6,79,3,dra037-s01-b006-f079-i03-p0002,The Bewitched,Oct. 22-30,1982,Peter Barnes,Christian Angermann,Yale School of Drama,,,,,lloyd_richards,2048,1687
6,79,3,dra037-s01-b006-f079-i03-p0003,The Bewitched,Oct. 22-30,1982,Peter Barnes,Christian Angermann,Yale School of Drama,,,,,lloyd_richards,2048,1682
6,79,3,dra037-s01-b006-f079-i03-p0004,The Bewitched,Oct. 22-30,1982,Peter Barnes,Christian Angermann,Yale School of Drama,,,,,lloyd_richards,2048,1674
6,79,4,dra037-s01-b006-f079-i04-p0001,Confessional,Nov. 11-13,1982,Tennessee Williams,Michael Engler,Yale School of Drama,Annex 101,,,,lloyd_richards,2048,1590
6,79,5,dra037-s01-b006-f079-i05-p0001,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1389
6,79,5,dra037-s01-b006-f079-i05-p0002,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1358
6,79,5,dra037-s01-b006-f079-i05-p0003,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1411
6,79,5,dra037-s01-b006-f079-i05-p0004,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1375
6,79,5,dra037-s01-b006-f079-i05-p0005,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1409
6,79,5,dra037-s01-b006-f079-i05-p0006,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1384
6,79,5,dra037-s01-b006-f079-i05-p0007,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1402
6,79,5,dra037-s01-b006-f079-i05-p0008,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1401
6,79,5,dra037-s01-b006-f079-i05-p0009,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1371
6,79,5,dra037-s01-b006-f079-i05-p0010,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1396
6,79,5,dra037-s01-b006-f079-i05-p0011,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1392
6,79,5,dra037-s01-b006-f079-i05-p0012,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1394
6,79,5,dra037-s01-b006-f079-i05-p0013,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1381
6,79,5,dra037-s01-b006-f079-i05-p0014,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1377
6,79,5,dra037-s01-b006-f079-i05-p0015,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1391
6,79,5,dra037-s01-b006-f079-i05-p0016,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1385
6,79,5,dra037-s01-b006-f079-i05-p0017,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1374
6,79,5,dra037-s01-b006-f079-i05-p0018,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1380
6,79,5,dra037-s01-b006-f079-i05-p0019,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1380
6,79,5,dra037-s01-b006-f079-i05-p0020,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1387
6,79,5,dra037-s01-b006-f079-i05-p0021,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1400
6,79,5,dra037-s01-b006-f079-i05-p0022,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1382
6,79,5,dra037-s01-b006-f079-i05-p0023,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1390
6,79,5,dra037-s01-b006-f079-i05-p0024,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1396
6,79,5,dra037-s01-b006-f079-i05-p0025,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1384
6,79,5,dra037-s01-b006-f079-i05-p0026,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1389
6,79,5,dra037-s01-b006-f079-i05-p0027,Hello and Goodbye,Nov. 2-20,1982,Athol Fugard,Tony Giordano,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1385
6,80,1,dra037-s01-b006-f080-i01-p0001,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1395
6,80,1,dra037-s01-b006-f080-i01-p0002,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1400
6,80,1,dra037-s01-b006-f080-i01-p0003,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1394
6,80,1,dra037-s01-b006-f080-i01-p0004,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1389
6,80,1,dra037-s01-b006-f080-i01-p0005,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1400
6,80,1,dra037-s01-b006-f080-i01-p0006,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1389
6,80,1,dra037-s01-b006-f080-i01-p0007,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1387
6,80,1,dra037-s01-b006-f080-i01-p0008,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1392
6,80,1,dra037-s01-b006-f080-i01-p0009,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1380
6,80,1,dra037-s01-b006-f080-i01-p0010,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1397
6,80,1,dra037-s01-b006-f080-i01-p0011,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1383
6,80,1,dra037-s01-b006-f080-i01-p0012,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1410
6,80,1,dra037-s01-b006-f080-i01-p0013,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1394
6,80,1,dra037-s01-b006-f080-i01-p0014,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1434
6,80,1,dra037-s01-b006-f080-i01-p0015,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1394
6,80,1,dra037-s01-b006-f080-i01-p0016,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1400
6,80,1,dra037-s01-b006-f080-i01-p0017,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1378
6,80,1,dra037-s01-b006-f080-i01-p0018,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1390
6,80,1,dra037-s01-b006-f080-i01-p0019,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1379
6,80,1,dra037-s01-b006-f080-i01-p0020,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1408
6,80,1,dra037-s01-b006-f080-i01-p0021,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1378
6,80,1,dra037-s01-b006-f080-i01-p0022,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1383
6,80,1,dra037-s01-b006-f080-i01-p0023,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1383
6,80,1,dra037-s01-b006-f080-i01-p0024,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1410
6,80,1,dra037-s01-b006-f080-i01-p0025,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1384
6,80,1,dra037-s01-b006-f080-i01-p0026,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1360
6,80,1,dra037-s01-b006-f080-i01-p0027,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1374
6,80,1,dra037-s01-b006-f080-i01-p0028,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1382
6,80,1,dra037-s01-b006-f080-i01-p0029,The Philanderer,Nov. 30 - Dec. 18,1982,George Bernard Shaw,David Hammond,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,lloyd_richards,2048,1432
6,80,2,dra037-s01-b006-f080-i02-p0001,The Birthday Party,Dec. 3-11,1982,Harold Pinter,Gordon Gray,"""Yale School of Drama, Experimental Theatre""",,,,,lloyd_richards,2048,1655
