file_path,thumbnail,width,height,page_no,set_key,year,written_by,director,location
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i02-p0004.jpg,1360,2048,4,dra037-s01-b004-f054-i02,1967,Roger Vitrac,Tom Lewy,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i03-p0001.jpg,1596,2048,1,dra037-s01-b004-f054-i03,1967,"Brown, Kenneth H.",Kenneth H. Brown,
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0001.jpg,1333,2048,1,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0002.jpg,1360,2048,2,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0003.jpg,1360,2048,3,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0004.jpg,1353,2048,4,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0005.jpg,1353,2048,5,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0006.jpg,1353,2048,6,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0007.jpg,1335,2048,7,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0008.jpg,2048,1565,8,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0009.jpg,1337,2048,9,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0010.jpg,1337,2048,1,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0011.jpg,1353,2048,11,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0012.jpg,1333,2048,12,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0013.jpg,1353,2048,13,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0014.jpg,1337,2048,14,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i04-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i04-p0015.jpg,1353,2048,15,dra037-s01-b004-f054-i04,1967,Robert Lowell,Jonathan Miller,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i05-p0001.jpg,1357,2048,1,dra037-s01-b004-f054-i05,1967,"Max, Jerome",William Blum,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i05-p0002.jpg,1357,2048,2,dra037-s01-b004-f054-i05,1967,"Max, Jerome",William Blum,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i05-p0003.jpg,1357,2048,3,dra037-s01-b004-f054-i05,1967,"Max, Jerome",William Blum,"Yale School of Drama, Yale Repertory Theatre"
