file_path,thumbnail,width,height,page_no,set_key,year,written_by,director,location
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0015.jpg,1412,2048,15,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0016.jpg,1401,2048,16,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0017.jpg,1395,2048,17,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0018.jpg,1402,2048,18,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0019.jpg,1400,2048,19,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0020.jpg,1392,2048,2,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0021.jpg,1403,2048,21,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0022.jpg,1399,2048,22,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0023.jpg,1406,2048,23,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0024.jpg,1404,2048,24,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0025.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0025.jpg,1408,2048,25,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0026.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0026.jpg,1412,2048,26,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0027.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0027.jpg,1422,2048,27,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0028.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0028.jpg,1393,2048,28,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i02-p0001.jpg,1312,2048,1,lloyd_richards,1983,Federico Garcia Lorca,Diane Wynter,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i02-p0002.jpg,1336,2048,2,lloyd_richards,1983,Federico Garcia Lorca,Diane Wynter,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i02-p0003.jpg,1329,2048,3,lloyd_richards,1983,Federico Garcia Lorca,Diane Wynter,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i02-p0004.jpg,1315,2048,4,lloyd_richards,1983,Federico Garcia Lorca,Diane Wynter,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i03-p0001.jpg,1393,2048,1,lloyd_richards,1983,Lorraine Hansberry,Dennis Scott,"Yale School of Drama, Yale Repertory Theatre"
