Box	Folder	Item	Accession number	Title	Play dates	Year	Written by	Directed by	Company	Notes	Multiplay	Non-Theatrical	Era
1	11	5	dra037-s01-b001-f011-i05-p0001	Two Experimental Plays: Culbin Sands|Orphee	Mar. 20-22	1935	"Bottomley, Gordon|Cocteau, Jean"		Yale School of Drama		y		department_of_drama
1	11	5	dra037-s01-b001-f011-i05-p0002	Two Experimental Plays: Culbin Sands|Orphee	Mar. 20-22	1935	"Bottomley, Gordon|Cocteau, Jean"		Yale School of Drama		y		department_of_drama
1	11	5	dra037-s01-b001-f011-i05-p0003	Two Experimental Plays: Culbin Sands|Orphee	Mar. 20-22	1935	"Bottomley, Gordon|Cocteau, Jean"		Yale School of Drama		y		department_of_drama
1	11	6	dra037-s01-b001-f011-i06-p0001	Two Original One-Act Plays: On Wings of Song|Bow Down|An Experimental Production: Orphee 	May 15-16	1935	"Woodward, Hooker|Williams, Albert N.| Cocteau, Jean"		Yale School of Drama		y		department_of_drama
1	11	6	dra037-s01-b001-f011-i06-p0002	Two Original One-Act Plays: On Wings of Song|Bow Down|An Experimental Production: Orphee 	May 15-16	1935	"Woodward, Hooker|Williams, Albert N.| Cocteau, Jean"		Yale School of Drama		y		department_of_drama
1	11	6	dra037-s01-b001-f011-i06-p0003	Two Original One-Act Plays: On Wings of Song|Bow Down|An Experimental Production: Orphee 	May 15-16	1935	"Woodward, Hooker|Williams, Albert N.| Cocteau, Jean"		Yale School of Drama		y		department_of_drama
1	12	1	dra037-s01-b001-f012-i01-p0001	One Shall Be	Oct. 31-Nov. 1	1935	"Kennett, Luther Martin"	Alexander Dean and Constance Welch	Yale School of Drama				department_of_drama
1	12	1	dra037-s01-b001-f012-i01-p0002	One Shall Be	Oct. 31-Nov. 1	1935	"Kennett, Luther Martin"	Alexander Dean and Constance Welch	Yale School of Drama				department_of_drama
1	12	2	dra037-s01-b001-f012-i02-p0001	Murder in the Cathedral	Dec. 20	1935	"Eliot, T. S."	"Fishburn, Alan Merritt"	Yale School of Drama				department_of_drama
1	12	2	dra037-s01-b001-f012-i02-p0002	Murder in the Cathedral	Dec. 20	1935	"Eliot, T. S."	"Fishburn, Alan Merritt"	Yale School of Drama				department_of_drama
1	12	3	dra037-s01-b001-f012-i03-p0001	Murder in the Cathedral	Jan. 9-10	1936	"Eliot, T. S."	"Fishburn, Alan Merritt"	Yale School of Drama				department_of_drama
1	12	3	dra037-s01-b001-f012-i03-p0002	Murder in the Cathedral	Jan. 9-10	1936	"Eliot, T. S."	"Fishburn, Alan Merritt"	Yale School of Drama				department_of_drama
1	12	4	dra037-s01-b001-f012-i04-p0001	Decade	Feb. 22	1936	"Hazard, Marion"	"Dean, Alexander"	Yale School of Drama				department_of_drama
1	12	4	dra037-s01-b001-f012-i04-p0002	Decade	Feb. 22	1936	"Hazard, Marion"	"Dean, Alexander"	Yale School of Drama				department_of_drama
1	12	5	dra037-s01-b001-f012-i05-p0001	Three Original One-Act Plays - The Mercenary Match: Gift of Gold; Miss Buell; Mennonite	Mar. 19-20	1936	"Bidwell, Barnabas|Alderman, Gordon|Kennedy, Harold J.; Banks, Jr. William S.|"		Yale School of Drama		y		department_of_drama
1	12	6	dra037-s01-b001-f012-i06-p0001	Crab-Apple	May 13-15	1936	"Packard, Theodore"	"Dean, Alexander"	Yale School of Drama				department_of_drama
1	12	6	dra037-s01-b001-f012-i06-p0002	Crab-Apple	May 13-15	1936	"Packard, Theodore"	"Dean, Alexander"	Yale School of Drama				department_of_drama
1	12	7	dra037-s01-b001-f012-i07-p0001	The Stars Set	Nov. 11-12	1936	"Ware, Wilson"	"Welch, Constance"	Yale School of Drama				department_of_drama
1	12	7	dra037-s01-b001-f012-i07-p0002	The Stars Set	Nov. 11-12	1936	"Ware, Wilson"	"Welch, Constance"	Yale School of Drama				department_of_drama
1	12	7	dra037-s01-b001-f012-i07-p0003	The Stars Set	Nov. 11-12	1936	"Ware, Wilson"	"Welch, Constance"	Yale School of Drama				department_of_drama
1	12	8	dra037-s01-b001-f012-i08-p0001	The Birds Are Wiser	Dec. 17-18	1936	"Alderman, Gordon Jay"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	12	8	dra037-s01-b001-f012-i08-p0002	The Birds Are Wiser	Dec. 17-18	1936	"Alderman, Gordon Jay"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	12	8	dra037-s01-b001-f012-i08-p0003	The Birds Are Wiser	Dec. 17-18	1936	"Alderman, Gordon Jay"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	12	9	dra037-s01-b001-f012-i09-p0001	Barchester Towers	Feb. 22	1937	"Job, Thomas"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	12	9	dra037-s01-b001-f012-i09-p0002	Barchester Towers	Feb. 22	1937	"Job, Thomas"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	12	9	dra037-s01-b001-f012-i09-p0003	Barchester Towers	Feb. 22	1937	"Job, Thomas"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	12	10	dra037-s01-b001-f012-i10-p0001	Le Bourgeois Gentilhomme	Mar. 17-19	1937	Molière	"Welles, Halsted"	Yale School of Drama				department_of_drama
1	12	10	dra037-s01-b001-f012-i10-p0002	Le Bourgeois Gentilhomme	Mar. 17-19	1937	Molière	"Welles, Halsted"	Yale School of Drama				department_of_drama
1	13	1	dra037-s01-b001-f013-i01-p0001	Coronation	Dec. 1-3	1937	"Segal, Zelick"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	1	dra037-s01-b001-f013-i01-p0002	Coronation	Dec. 1-3	1937	"Segal, Zelick"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	1	dra037-s01-b001-f013-i01-p0003	Coronation	Dec. 1-3	1937	"Segal, Zelick"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	2	dra037-s01-b001-f013-i02-p0001	Divine Comedy	Feb. 16-18	1938	"Dodson, Owen"	Constance Welch and Frank McMullan	Yale School of Drama				department_of_drama
1	13	2	dra037-s01-b001-f013-i02-p0002	Divine Comedy	Feb. 16-18	1938	"Dodson, Owen"	Constance Welch and Frank McMullan	Yale School of Drama				department_of_drama
1	13	2	dra037-s01-b001-f013-i02-p0003	Divine Comedy	Feb. 16-18	1938	"Dodson, Owen"	Constance Welch and Frank McMullan	Yale School of Drama				department_of_drama
1	13	3	dra037-s01-b001-f013-i03-p0001	Uncle Harry	Mar. 23-25	1938	"Job, Thomas"	"Dean, Alexander"	Yale School of Drama				department_of_drama
1	13	3	dra037-s01-b001-f013-i03-p0002	Uncle Harry	Mar. 23-25	1938	"Job, Thomas"	"Dean, Alexander"	Yale School of Drama				department_of_drama
1	13	4	dra037-s01-b001-f013-i04-p0001	Four One-Act Plays: Mona; Winds in the Grass; The Wedge; Key to Liberty	May 11-13	1938	"Brill, Beatrice|Andrews, Charles|Lovely, Roy|Dryer, Bernard"		Yale School of Drama		y		department_of_drama
1	13	5	dra037-s01-b001-f013-i05-p0001	Love in Parentheses	Nov. 9-11	1938	"Carriere, Albert"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	5	dra037-s01-b001-f013-i05-p0002	Love in Parentheses	Nov. 9-11	1938	"Carriere, Albert"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	5	dra037-s01-b001-f013-i05-p0003	Love in Parentheses	Nov. 9-11	1938	"Carriere, Albert"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	6	dra037-s01-b001-f013-i06-p0001	The Wheel	Jan. 18-20	1939	"Dugan, Lawrence Joseph"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	7	dra037-s01-b001-f013-i07-p0001	Edward II	Feb. 3	1939	"Marlowe, Christopher"	"Corrigan, William"	Yale School of Drama				department_of_drama
1	13	8	dra037-s01-b001-f013-i08-p0001	Jack Rabbit Flats	Feb. 22	1939	"Bell, Alladine"	"Welch, Constance"	Yale School of Drama				department_of_drama
1	13	9	dra037-s01-b001-f013-i09-p0001	Garden of Time	May 17-19	1939	"Dodson, Owen"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	9	dra037-s01-b001-f013-i09-p0002	Garden of Time	May 17-19	1939	"Dodson, Owen"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	9	dra037-s01-b001-f013-i09-p0003	Garden of Time	May 17-19	1939	"Dodson, Owen"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	10	dra037-s01-b001-f013-i10-p0001	Once Upon a Time	Nov. 1-3	1939	"Dugan, Lawrence Joseph"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	10	dra037-s01-b001-f013-i10-p0002	Once Upon a Time	Nov. 1-3	1939	"Dugan, Lawrence Joseph"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	10	dra037-s01-b001-f013-i10-p0003	Once Upon a Time	Nov. 1-3	1939	"Dugan, Lawrence Joseph"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	13	11	dra037-s01-b001-f013-i11-p0001	Prometheus Bound of Aeschylus; The Merchant of T. Maccius	Dec. 13-15	1939		"Welch, Constance"	Yale School of Drama	Translated by Edith Hamilton.	y		department_of_drama
1	13	11	dra037-s01-b001-f013-i11-p0002	Prometheus Bound of Aeschylus; The Merchant of T. Maccius	Dec. 13-15	1939		"Welch, Constance"	Yale School of Drama	Translated by Edith Hamilton.	y		department_of_drama
1	13	11	dra037-s01-b001-f013-i11-p0003	Prometheus Bound of Aeschylus; The Merchant of T. Maccius	Dec. 13-15	1939		"Welch, Constance"	Yale School of Drama	Translated by Edith Hamilton.	y		department_of_drama
1	13	12	dra037-s01-b001-f013-i12-p0001	Four One-Act Plays: It's Morning; Hospital Scene; Indian Wind; John Doe	Feb. 5-7	1940	"Graham, Shirley|Dugan, Lawrence|Kleiner, Harry|Dryer, Bernard"	Directed by Students of the Department under the supervision of Otto Ludwig Preminger.	Yale School of Drama		y		department_of_drama
1	13	12	dra037-s01-b001-f013-i12-p0002	Four One-Act Plays: It's Morning; Hospital Scene; Indian Wind; John Doe	Feb. 5-7	1940	"Graham, Shirley|Dugan, Lawrence|Kleiner, Harry|Dryer, Bernard"	Directed by Students of the Department under the supervision of Otto Ludwig Preminger.	Yale School of Drama		y		department_of_drama
1	13	12	dra037-s01-b001-f013-i12-p0003	Four One-Act Plays: It's Morning; Hospital Scene; Indian Wind; John Doe	Feb. 5-7	1940	"Graham, Shirley|Dugan, Lawrence|Kleiner, Harry|Dryer, Bernard"	Directed by Students of the Department under the supervision of Otto Ludwig Preminger.	Yale School of Drama		y		department_of_drama
1	13	13	dra037-s01-b001-f013-i13-p0001	Keepers of the House	Apr. 10-12	1940	"Kleiner, Harry"	"McMullan, Frank"	Yale School of Drama	Directed by Frank McMullan.			department_of_drama
1	13	13	dra037-s01-b001-f013-i13-p0002	Keepers of the House	Apr. 10-12	1940	"Kleiner, Harry"	"McMullan, Frank"	Yale School of Drama	Directed by Frank McMullan.			department_of_drama
1	13	13	dra037-s01-b001-f013-i13-p0003	Keepers of the House	Apr. 10-12	1940	"Kleiner, Harry"	"McMullan, Frank"	Yale School of Drama	Directed by Frank McMullan.			department_of_drama
1	14	1	dra037-s01-b001-f014-i01-p0001	Highland Fling	Nov. 6-8	1940	"Meiss, Edwin R."	"McMullan, Frank"	Yale School of Drama	Music based on Folk Tunes collected by Marshall Bartholomew.			department_of_drama
1	14	1	dra037-s01-b001-f014-i01-p0002	Highland Fling	Nov. 6-8	1940	"Meiss, Edwin R."	"McMullan, Frank"	Yale School of Drama	Music based on Folk Tunes collected by Marshall Bartholomew.			department_of_drama
1	14	1	dra037-s01-b001-f014-i01-p0003	Highland Fling	Nov. 6-8	1940	"Meiss, Edwin R."	"McMullan, Frank"	Yale School of Drama	Music based on Folk Tunes collected by Marshall Bartholomew.			department_of_drama
1	14	2	dra037-s01-b001-f014-i02-p0001	Dust to Earth	Jan. 29-31	1941	"Graham, Shirley"	"Welch, Constance"	Yale School of Drama				department_of_drama
1	14	2	dra037-s01-b001-f014-i02-p0002	Dust to Earth	Jan. 29-31	1941	"Graham, Shirley"	"Welch, Constance"	Yale School of Drama				department_of_drama
1	14	2	dra037-s01-b001-f014-i02-p0003	Dust to Earth	Jan. 29-31	1941	"Graham, Shirley"	"Welch, Constance"	Yale School of Drama				department_of_drama
1	14	3	dra037-s01-b001-f014-i03-p0001	Where There's A Will	Feb. 22	1941	"Richards, Ira"	"Jessner, Friedrich "	Yale School of Drama				department_of_drama
1	14	4	dra037-s01-b001-f014-i04-p0001	Michael and His Lost Angel	Mar. 10-12	1941	"Jones, Henry Arthur"		Yale School of Drama				department_of_drama
1	14	5	dra037-s01-b001-f014-i05-p0001	The Cherry Orchard	Mar. 12-14	1941	"Chekhov, Anton"	"Komisarjevsky, Theodore"	Yale School of Drama				department_of_drama
1	14	5	dra037-s01-b001-f014-i05-p0002	The Cherry Orchard	Mar. 12-14	1941	"Chekhov, Anton"	"Komisarjevsky, Theodore"	Yale School of Drama				department_of_drama
1	14	5	dra037-s01-b001-f014-i05-p0003	The Cherry Orchard	Mar. 12-14	1941	"Chekhov, Anton"	"Komisarjevsky, Theodore"	Yale School of Drama				department_of_drama
1	14	6	dra037-s01-b001-f014-i06-p0001	But Not For Love	May 14-16	1941	"Rabiner, Charles"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	14	6	dra037-s01-b001-f014-i06-p0002	But Not For Love	May 14-16	1941	"Rabiner, Charles"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	14	6	dra037-s01-b001-f014-i06-p0003	But Not For Love	May 14-16	1941	"Rabiner, Charles"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	14	7	dra037-s01-b001-f014-i07-p0001	The Provincials		1941	"Holstein, Elizabeth von"		Yale School of Drama	Translated from Die Deutschen Kleinstadter of August von Kotzebue.			department_of_drama
1	14	8	dra037-s01-b001-f014-i08-p0001	The Tragedy of Hamlet: Prince of Denmark	Nov. 11-14 & Dec. 17-18	1941	"Shakespeare, William "	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	14	9	dra037-s01-b001-f014-i09-p0001	The King of Nowhere	Jan. 15-17	1942	"Bridie, James"	"Welch, Constance"	Yale School of Drama				department_of_drama
1	14	10	dra037-s01-b001-f014-i10-p0001	Defiance	Mar. 11-13	1942	"Armstrong, Elizabeth"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	14	11	dra037-s01-b001-f014-i11-p0001	The Sunset Crowd	May 14-16	1942	"Kneubuhl, John"	"Oenslager, Donald"	Yale School of Drama				department_of_drama
1	15	1	dra037-s01-b001-f015-i01-p0001	Smith of Stratford	Aug. 12-14	1942	"Rabiner, Charles"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	15	2	dra037-s01-b001-f015-i02-p0003	School for Husbands	Nov. 25 & Nov. 27	1942			Yale School of Drama	Molière's Comedy. This performance has been planned and produced by the students of the Department under faculty supervision.			department_of_drama
1	15	3	dra037-s01-b001-f015-i03-p0001	Three One-Acts Play: Trout in the Stew; Thy Will Be Done; First Came Fire	Dec. 12 & Dec. 14-15	1942	"Arthur, Katherine|Richard, Ira|Kleiner, Harry|"		Yale School of Drama		y		department_of_drama
1	15	3	dra037-s01-b001-f015-i03-p0002	Three One-Acts Play: Trout in the Stew; Thy Will Be Done; First Came Fire	Dec. 12 & Dec. 14-15	1942	"Arthur, Katherine|Richard, Ira|Kleiner, Harry|"		Yale School of Drama		y		department_of_drama
1	15	4	dra037-s01-b001-f015-i04-p0001	The Circle of Chalk: A Chinese Fantasy	Feb. 10-13	1943			Yale School of Drama	Adapted by Klabund and translated into English by James Laver.			department_of_drama
1	15	5	dra037-s01-b001-f015-i05-p0001	"King Henry the Fourth, Part 1"	Apr. 13-17	1943	"Shakespeare, William "		Yale School of Drama				department_of_drama
1	15	6	dra037-s01-b001-f015-i06-p0001	All Army Show	Jan. 18	1944			Yale School of Drama	"4th War Loan, Technical School; AAFTTC."			department_of_drama
1	15	6	dra037-s01-b001-f015-i06-p0002	All Army Show	Jan. 18	1944			Yale School of Drama	"4th War Loan, Technical School; AAFTTC."			department_of_drama
1	15	6	dra037-s01-b001-f015-i06-p0003	All Army Show	Jan. 18	1944			Yale School of Drama	"4th War Loan, Technical School; AAFTTC."			department_of_drama
1	15	7	dra037-s01-b001-f015-i07-p0001	Our Town	Mar. 15-18	1944	"Wilder, Thornton"	"Reveaux, Edward"	Yale School of Drama	"Yale University, School of Drama with the cooperation of the Community."			department_of_drama
1	15	8	dra037-s01-b001-f015-i08-p0001	Thy Son Is Right	May 25-27	1944	Lee Chin-Yang		Yale School of Drama				department_of_drama
1	15	9	dra037-s01-b001-f015-i09-p0001	Missing in Action	Nov. 17	1944	"Lamson, Peggy|Clark, Holladay"		Yale School of Drama	"Owned and copyrighted by American Theatre Wing War Service, Inc. Presented By USO of Greater New Haven with The New Haven Community Theatre."			department_of_drama
1	15	9	dra037-s01-b001-f015-i09-p0002	Missing in Action	Nov. 17	1944	"Lamson, Peggy|Clark, Holladay"		Yale School of Drama	"Owned and copyrighted by American Theatre Wing War Service, Inc. Presented By USO of Greater New Haven with The New Haven Community Theatre."			department_of_drama
1	15	9	dra037-s01-b001-f015-i09-p0003	Missing in Action	Nov. 17	1944	"Lamson, Peggy|Clark, Holladay"		Yale School of Drama	"Owned and copyrighted by American Theatre Wing War Service, Inc. Presented By USO of Greater New Haven with The New Haven Community Theatre."			department_of_drama
1	15	10	dra037-s01-b001-f015-i10-p0001	Uptown	Jan. 18-20	1945	"Wolas, Eva"	"Reveaux, Edward"	Yale School of Drama				department_of_drama
1	15	11	dra037-s01-b001-f015-i11-p0001	Three One-Act Plays: The Little Immortal; Murder is Fun; Martha Goodwin's Possession	Apr. 19-21	1945	"Smith, Betty|Blankenship, Catherine|Hivnor, Robert"		Yale School of Drama		y		department_of_drama
1	15	12	dra037-s01-b001-f015-i12-p0001	Tin Top Valley	Jun. 7-9	1945	"Carroll, Walter"	"Reveaux, Edward"	Yale School of Drama				department_of_drama
1	16	1	dra037-s01-b001-f016-i01-p0001	Gideon	Dec. 19-21	1945	"Goodman, Randolph"	"Reveaux, Edward"	Yale School of Drama				department_of_drama
1	16	2	dra037-s01-b001-f016-i02-p0001	Measure for Measure	Mar. 6-8	1946	"Shakespeare, William "	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	16	3	dra037-s01-b001-f016-i03-p0001	Four Original One-Act Plays: The Murderers; The Greatest Man in the World; The Trial; What to Be	Apr. 17-19	1946	"Perlowin, Eugene M.|Healey, Robert M.|Bates, John M.|Falk, Irving"		Yale School of Drama		y		department_of_drama
1	16	4	dra037-s01-b001-f016-i03-p0002	Four One-Act Plays: Charity Ball; Bride-Ship; The Little Ming Horses; Adam	Jun. 5-7	1946	"Birdsall, Elizabeth|Jacobs, Jack|Grace, Virginia|"		Yale School of Drama		y		department_of_drama
1	16	4	dra037-s01-b001-f016-i03-p0003	Four One-Act Plays: Charity Ball; Bride-Ship; The Little Ming Horses; Adam	Jun. 5-7	1946	"Birdsall, Elizabeth|Jacobs, Jack|Grace, Virginia|"		Yale School of Drama		y		department_of_drama
1	16	4	dra037-s01-b001-f016-i03-p0004	Four One-Act Plays: Charity Ball; Bride-Ship; The Little Ming Horses; Adam	Jun. 5-7	1946	"Birdsall, Elizabeth|Jacobs, Jack|Grace, Virginia|"		Yale School of Drama		y		department_of_drama
1	16	5	dra037-s01-b001-f016-i05-p0001	A Man of Distinction	Nov. 6-8	1946	"O'Byrne, Emmet"	"Esler, Lemist"	Yale School of Drama				department_of_drama
1	16	6	dra037-s01-b001-f016-i06-p0001	Heartbreak House	Dec. 16-18	1946	"Shaw, George Bernard"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	16	7	dra037-s01-b001-f016-i07-p0001	As Mortal Man	Feb. 12-15	1947	"Jacobs, Jack"	"Esler, Lemist"	Yale School of Drama				department_of_drama
1	16	8	dra037-s01-b001-f016-i08-p0001	American Primitive	Mar. 19-22	1947	"Patterson, Thomas"	"McMullan, Frank"	Yale School of Drama				department_of_drama
1	16	9	dra037-s01-b001-f016-i09-p0001	A Demonstration of Electronic Control of Stage Lighting; L	Apr. 25-26	1947	"Izenour, George C.|Atlas, Leopoldo"		Yale School of Drama			y	department_of_drama
1	16	10	dra037-s01-b001-f016-i10-p0001	Three One-Act Plays and Original Ballet: Wheat In the Fields; Loopety-Light; Privacy; Paris Leave (an original ballet) 	May 21-24	1947	"Ormont, Louis|Fowler, Earl|Miller, J. P.|Stimmel, Bert"		Yale School of Drama		y		department_of_drama
1	16	10	dra037-s01-b001-f016-i10-p0002	Three One-Act Plays and Original Ballet: Wheat In the Fields; Loopety-Light; Privacy; Paris Leave (an original ballet) 	May 21-24	1947	"Ormont, Louis|Fowler, Earl|Miller, J. P.|Stimmel, Bert"		Yale School of Drama		y		department_of_drama
1	16	10	dra037-s01-b001-f016-i10-p0003	Three One-Act Plays and Original Ballet: Wheat In the Fields; Loopety-Light; Privacy; Paris Leave (an original ballet) 	May 21-24	1947	"Ormont, Louis|Fowler, Earl|Miller, J. P.|Stimmel, Bert"		Yale School of Drama		y		department_of_drama
1	16	10	dra037-s01-b001-f016-i10-p0004	Three One-Act Plays and Original Ballet: Wheat In the Fields; Loopety-Light; Privacy; Paris Leave (an original ballet) 	May 21-24	1947	"Ormont, Louis|Fowler, Earl|Miller, J. P.|Stimmel, Bert"		Yale School of Drama		y		department_of_drama
