Box	Folder	Filename	Title	Play dates	Year	Written by	Directed by	Company	Location	Notes	Multiplay	Non-Theatrical	Era	also scanned
		YSD_2016-17_bulgaria-0015	Bulgaria! Revolt!	Dec. 9-15	2016	Elizabeth Dinkova	Miranda Rose Hall	Yale School of Drama	"Yale School of Drama, Iseman Theater"	Created by Elizabeth Dinkova and Miranda Rose Hall / Book and Lyrics by Miranda Rose Hall / Music by Michael Costagliola / Directed by Elizabeth Dinkova			james_bundy	
		YSD_2016-17_bulgaria-0016	Bulgaria! Revolt!	Dec. 9-15	2016	Elizabeth Dinkova	Miranda Rose Hall	Yale School of Drama	"Yale School of Drama, Iseman Theater"	Created by Elizabeth Dinkova and Miranda Rose Hall / Book and Lyrics by Miranda Rose Hall / Music by Michael Costagliola / Directed by Elizabeth Dinkova			james_bundy	
		YSD_2016-17_bulgaria-0017	Bulgaria! Revolt!	Dec. 9-15	2016	Elizabeth Dinkova	Miranda Rose Hall	Yale School of Drama	"Yale School of Drama, Iseman Theater"	Created by Elizabeth Dinkova and Miranda Rose Hall / Book and Lyrics by Miranda Rose Hall / Music by Michael Costagliola / Directed by Elizabeth Dinkova			james_bundy	
		YSD_2016-17_bulgaria-0018	Bulgaria! Revolt!	Dec. 9-15	2016	Elizabeth Dinkova	Miranda Rose Hall	Yale School of Drama	"Yale School of Drama, Iseman Theater"	Created by Elizabeth Dinkova and Miranda Rose Hall / Book and Lyrics by Miranda Rose Hall / Music by Michael Costagliola / Directed by Elizabeth Dinkova			james_bundy	
		YSD_2016-17_bulgaria-0019	Bulgaria! Revolt!	Dec. 9-15	2016	Elizabeth Dinkova	Miranda Rose Hall	Yale School of Drama	"Yale School of Drama, Iseman Theater"	Created by Elizabeth Dinkova and Miranda Rose Hall / Book and Lyrics by Miranda Rose Hall / Music by Michael Costagliola / Directed by Elizabeth Dinkova			james_bundy	
		YSD_2016-17_bulgaria-0020	Bulgaria! Revolt!	Dec. 9-15	2016	Elizabeth Dinkova	Miranda Rose Hall	Yale School of Drama	"Yale School of Drama, Iseman Theater"	Created by Elizabeth Dinkova and Miranda Rose Hall / Book and Lyrics by Miranda Rose Hall / Music by Michael Costagliola / Directed by Elizabeth Dinkova			james_bundy	
		YSD_2016-17_bluebeard-0000	Bluebeard's Wife: A Tale of (Gay) Marriage and (Queer) Death	Oct. 27-29	2016	Genne Murphy	Rory Pelsue	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2016-17_bluebeard-0001	Bluebeard's Wife: A Tale of (Gay) Marriage and (Queer) Death	Oct. 27-29	2016	Genne Murphy	Rory Pelsue	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YRT_2017-18_enemy-0000	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0001	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0002	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0003	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0004	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0005	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0006	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0007	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0008	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0009	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0010	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0011	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0012	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0013	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0014	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0015	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0016	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0017	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0018	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0019	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0020	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0021	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0022	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0023	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0024	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0025	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0026	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0027	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0028	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0029	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0030	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0031	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0032	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0033	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0034	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0035	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0036	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0037	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0038	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0039	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0040	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0041	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0042	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_enemy-0043	An Enemy of the People	Oct. 6-28	2017	Henrik Ibsen	James Bundy	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"	Translated from Norwegian by Paul Walsh			james_bundy	
		YRT_2017-18_father-0000	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0001	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0002	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0003	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0004	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0005	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0006	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0007	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0008	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0009	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0010	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0011	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0012	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0013	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0014	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0015	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0016	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0017	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0018	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0019	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0020	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0021	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0022	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0023	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0024	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0025	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0026	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0027	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0028	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0029	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0030	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0031	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0032	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0033	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0034	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0035	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0036	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0037	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0038	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0039	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0040	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0041	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0042	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0043	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0044	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0045	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0046	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_father-0047	"Father Comes Home From the Wars, Parts 1, 2 & 3"	Mar. 16 - Apr. 7	2018	Suzan-Lori Parks	Liz Diamond	Yale Repertory Theatre	"Yale Repertory Theatre, University Theater"				james_bundy	
		YRT_2017-18_fieldguide-0000	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0001	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0002	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0003	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0004	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0005	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0006	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0007	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0008	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0009	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0010	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0011	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
		YRT_2017-18_fieldguide-0012	Field Guide	Jan. 26 - Feb. 17	2018	Fyodor Dostoevsky	Shawn Sides	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"	"Created by Rude Mechs / Inspired by The Brothers Karamazov / ""direction"" for director role title / World Premiere"			james_bundy	
